CUSTOMER,PRODUCT
172,olives
173,olives
174,olives
177,olives
179,olives
180,olives
181,olives
182,olives
185,olives
190,olives
191,olives
194,olives
195,olives
196,olives
197,olives
198,olives
199,olives
202,olives
204,olives
206,olives
215,olives
216,olives
218,olives
219,olives
220,olives
221,olives
222,olives
223,olives
224,olives
227,olives
229,olives
230,olives
231,olives
232,olives
233,olives
234,olives
239,olives
240,olives
246,olives
247,olives
250,olives
251,olives
254,olives
257,olives
259,olives
263,olives
265,olives
266,olives
269,olives
272,olives
274,olives
276,olives
277,olives
280,olives
282,olives
283,olives
284,olives
286,olives
287,olives
289,olives
290,olives
291,olives
292,olives
298,olives
304,olives
305,olives
306,olives
310,olives
313,olives
314,olives
315,olives
316,olives
317,olives
318,olives
320,olives
322,olives
327,olives
328,olives
330,olives
332,olives
334,olives
335,olives
337,olives
339,olives
341,olives
342,olives
343,olives
345,olives
347,olives
348,olives
351,olives
354,olives
357,olives
358,olives
359,olives
361,olives
364,olives
364,olives
365,olives
367,olives
368,olives
371,olives
373,olives
374,olives
374,olives
375,olives
380,olives
382,olives
386,olives
387,olives
389,olives
391,olives
392,olives
398,olives
399,olives
401,olives
402,olives
403,olives
407,olives
413,olives
415,olives
416,olives
417,olives
418,olives
419,olives
424,olives
429,olives
431,olives
432,olives
436,olives
444,olives
448,olives
451,olives
452,olives
454,olives
459,olives
460,olives
467,olives
471,olives
472,olives
473,olives
474,olives
475,olives
476,olives
480,olives
481,olives
482,olives
484,olives
487,olives
490,olives
492,olives
493,olives
494,olives
496,olives
497,olives
499,olives
502,olives
505,olives
510,olives
514,olives
515,olives
516,olives
517,olives
518,olives
523,olives
526,olives
533,olives
535,olives
537,olives
539,olives
541,olives
542,olives
543,olives
544,olives
545,olives
546,olives
547,olives
548,olives
549,olives
550,olives
555,olives
556,olives
557,olives
558,olives
563,olives
565,olives
566,olives
567,olives
570,olives
571,olives
574,olives
577,olives
579,olives
581,olives
582,olives
590,olives
591,olives
592,olives
596,olives
598,olives
600,olives
601,olives
602,olives
603,olives
606,olives
609,olives
610,olives
614,olives
615,olives
616,olives
617,olives
618,olives
619,olives
620,olives
621,olives
624,olives
626,olives
627,olives
631,olives
632,olives
636,olives
638,olives
640,olives
645,olives
647,olives
648,olives
650,olives
652,olives
653,olives
654,olives
656,olives
659,olives
660,olives
662,olives
663,olives
664,olives
670,olives
671,olives
672,olives
674,olives
675,olives
676,olives
680,olives
681,olives
682,olives
685,olives
686,olives
687,olives
688,olives
691,olives
695,olives
697,olives
699,olives
709,olives
710,olives
711,olives
713,olives
714,olives
715,olives
716,olives
718,olives
719,olives
720,olives
723,olives
724,olives
726,olives
728,olives
730,olives
731,olives
733,olives
734,olives
736,olives
740,olives
742,olives
743,olives
744,olives
745,olives
747,olives
748,olives
749,olives
750,olives
752,olives
755,olives
757,olives
758,olives
763,olives
764,olives
765,olives
769,olives
770,olives
772,olives
773,olives
774,olives
779,olives
782,olives
783,olives
786,olives
788,olives
789,olives
792,olives
793,olives
794,olives
797,olives
800,olives
802,olives
808,olives
809,olives
811,olives
814,olives
816,olives
818,olives
820,olives
821,olives
831,olives
835,olives
839,olives
841,olives
844,olives
846,olives
849,olives
851,olives
852,olives
853,olives
854,olives
855,olives
858,olives
859,olives
862,olives
863,olives
864,olives
866,olives
867,olives
870,olives
872,olives
873,olives
874,olives
876,olives
878,olives
879,olives
880,olives
883,olives
885,olives
885,olives
887,olives
890,olives
893,olives
903,olives
904,olives
905,olives
906,olives
907,olives
908,olives
911,olives
912,olives
913,olives
914,olives
915,olives
919,olives
923,olives
925,olives
927,olives
928,olives
930,olives
931,olives
934,olives
935,olives
937,olives
938,olives
946,olives
947,olives
949,olives
954,olives
955,olives
956,olives
957,olives
959,olives
960,olives
961,olives
964,olives
968,olives
970,olives
976,olives
978,olives
981,olives
984,olives
985,olives
986,olives
988,olives
989,olives
990,olives
991,olives
993,olives
997,olives
1000,olives
3,peppers
5,peppers
7,peppers
8,peppers
9,peppers
10,peppers
13,peppers
18,peppers
25,peppers
28,peppers
31,peppers
32,peppers
45,peppers
46,peppers
48,peppers
51,peppers
58,peppers
59,peppers
64,peppers
66,peppers
69,peppers
70,peppers
73,peppers
75,peppers
76,peppers
79,peppers
82,peppers
90,peppers
94,peppers
99,peppers
100,peppers
101,peppers
103,peppers
106,peppers
110,peppers
112,peppers
121,peppers
122,peppers
125,peppers
127,peppers
129,peppers
135,peppers
140,peppers
151,peppers
154,peppers
155,peppers
158,peppers
160,peppers
160,peppers
161,peppers
163,peppers
166,peppers
167,peppers
170,peppers
171,peppers
172,peppers
178,peppers
180,peppers
182,peppers
183,peppers
191,peppers
197,peppers
200,peppers
203,peppers
207,peppers
209,peppers
210,peppers
217,peppers
226,peppers
233,peppers
233,peppers
240,peppers
241,peppers
242,peppers
260,peppers
262,peppers
263,peppers
264,peppers
266,peppers
269,peppers
270,peppers
275,peppers
278,peppers
281,peppers
288,peppers
295,peppers
296,peppers
301,peppers
303,peppers
304,peppers
308,peppers
312,peppers
319,peppers
320,peppers
321,peppers
323,peppers
323,peppers
326,peppers
327,peppers
331,peppers
338,peppers
341,peppers
344,peppers
346,peppers
347,peppers
353,peppers
359,peppers
363,peppers
364,peppers
365,peppers
373,peppers
376,peppers
381,peppers
383,peppers
384,peppers
388,peppers
389,peppers
390,peppers
392,peppers
393,peppers
396,peppers
397,peppers
398,peppers
404,peppers
405,peppers
409,peppers
410,peppers
414,peppers
422,peppers
426,peppers
433,peppers
436,peppers
438,peppers
439,peppers
439,peppers
441,peppers
442,peppers
455,peppers
462,peppers
464,peppers
466,peppers
469,peppers
472,peppers
474,peppers
475,peppers
479,peppers
485,peppers
490,peppers
491,peppers
492,peppers
496,peppers
498,peppers
503,peppers
506,peppers
511,peppers
513,peppers
518,peppers
519,peppers
521,peppers
524,peppers
525,peppers
527,peppers
528,peppers
532,peppers
534,peppers
536,peppers
538,peppers
544,peppers
553,peppers
554,peppers
564,peppers
564,peppers
565,peppers
566,peppers
576,peppers
580,peppers
582,peppers
583,peppers
584,peppers
585,peppers
586,peppers
587,peppers
588,peppers
589,peppers
590,peppers
591,peppers
594,peppers
596,peppers
597,peppers
598,peppers
604,peppers
607,peppers
608,peppers
614,peppers
616,peppers
619,peppers
620,peppers
620,peppers
622,peppers
623,peppers
625,peppers
630,peppers
631,peppers
633,peppers
634,peppers
641,peppers
646,peppers
657,peppers
662,peppers
666,peppers
667,peppers
668,peppers
669,peppers
670,peppers
672,peppers
676,peppers
679,peppers
683,peppers
684,peppers
686,peppers
689,peppers
691,peppers
692,peppers
694,peppers
696,peppers
700,peppers
702,peppers
703,peppers
706,peppers
707,peppers
717,peppers
718,peppers
725,peppers
735,peppers
736,peppers
736,peppers
739,peppers
740,peppers
747,peppers
753,peppers
759,peppers
763,peppers
766,peppers
768,peppers
771,peppers
774,peppers
775,peppers
777,peppers
782,peppers
797,peppers
798,peppers
803,peppers
805,peppers
810,peppers
812,peppers
815,peppers
817,peppers
824,peppers
830,peppers
832,peppers
844,peppers
845,peppers
850,peppers
852,peppers
856,peppers
860,peppers
861,peppers
868,peppers
871,peppers
882,peppers
886,peppers
888,peppers
889,peppers
892,peppers
895,peppers
899,peppers
900,peppers
901,peppers
903,peppers
907,peppers
908,peppers
912,peppers
924,peppers
926,peppers
928,peppers
932,peppers
937,peppers
938,peppers
940,peppers
943,peppers
945,peppers
956,peppers
958,peppers
961,peppers
962,peppers
963,peppers
965,peppers
968,peppers
971,peppers
973,peppers
982,peppers
987,peppers
999,peppers
2,sardines
5,sardines
10,sardines
12,sardines
13,sardines
17,sardines
24,sardines
25,sardines
29,sardines
32,sardines
36,sardines
39,sardines
42,sardines
46,sardines
47,sardines
49,sardines
51,sardines
56,sardines
64,sardines
66,sardines
68,sardines
70,sardines
73,sardines
74,sardines
96,sardines
98,sardines
100,sardines
103,sardines
104,sardines
107,sardines
110,sardines
111,sardines
112,sardines
113,sardines
116,sardines
117,sardines
121,sardines
123,sardines
135,sardines
138,sardines
142,sardines
154,sardines
155,sardines
158,sardines
161,sardines
163,sardines
164,sardines
168,sardines
170,sardines
176,sardines
182,sardines
188,sardines
189,sardines
193,sardines
198,sardines
201,sardines
203,sardines
205,sardines
206,sardines
207,sardines
208,sardines
210,sardines
214,sardines
220,sardines
223,sardines
224,sardines
225,sardines
240,sardines
241,sardines
242,sardines
243,sardines
245,sardines
249,sardines
250,sardines
256,sardines
260,sardines
261,sardines
262,sardines
268,sardines
270,sardines
275,sardines
279,sardines
281,sardines
284,sardines
296,sardines
297,sardines
300,sardines
301,sardines
302,sardines
307,sardines
308,sardines
310,sardines
312,sardines
313,sardines
321,sardines
324,sardines
325,sardines
333,sardines
337,sardines
340,sardines
347,sardines
348,sardines
349,sardines
352,sardines
354,sardines
356,sardines
363,sardines
366,sardines
372,sardines
378,sardines
381,sardines
384,sardines
388,sardines
392,sardines
397,sardines
404,sardines
410,sardines
415,sardines
421,sardines
423,sardines
425,sardines
426,sardines
433,sardines
434,sardines
435,sardines
439,sardines
450,sardines
455,sardines
456,sardines
458,sardines
461,sardines
462,sardines
463,sardines
464,sardines
472,sardines
477,sardines
485,sardines
489,sardines
494,sardines
498,sardines
500,sardines
501,sardines
504,sardines
506,sardines
511,sardines
516,sardines
519,sardines
520,sardines
522,sardines
523,sardines
524,sardines
528,sardines
530,sardines
531,sardines
534,sardines
537,sardines
546,sardines
554,sardines
555,sardines
559,sardines
560,sardines
562,sardines
565,sardines
566,sardines
568,sardines
569,sardines
571,sardines
576,sardines
578,sardines
583,sardines
587,sardines
589,sardines
595,sardines
596,sardines
598,sardines
602,sardines
605,sardines
607,sardines
610,sardines
611,sardines
615,sardines
628,sardines
632,sardines
634,sardines
639,sardines
639,sardines
640,sardines
641,sardines
642,sardines
644,sardines
646,sardines
650,sardines
657,sardines
661,sardines
666,sardines
670,sardines
673,sardines
675,sardines
676,sardines
677,sardines
686,sardines
692,sardines
693,sardines
700,sardines
701,sardines
702,sardines
703,sardines
704,sardines
711,sardines
712,sardines
714,sardines
729,sardines
731,sardines
742,sardines
756,sardines
760,sardines
761,sardines
762,sardines
766,sardines
768,sardines
771,sardines
772,sardines
775,sardines
776,sardines
781,sardines
785,sardines
791,sardines
792,sardines
796,sardines
798,sardines
807,sardines
810,sardines
812,sardines
813,sardines
815,sardines
819,sardines
821,sardines
824,sardines
826,sardines
834,sardines
835,sardines
836,sardines
842,sardines
845,sardines
847,sardines
852,sardines
856,sardines
857,sardines
861,sardines
865,sardines
866,sardines
867,sardines
868,sardines
871,sardines
876,sardines
878,sardines
879,sardines
881,sardines
882,sardines
887,sardines
888,sardines
895,sardines
896,sardines
897,sardines
899,sardines
900,sardines
901,sardines
907,sardines
910,sardines
920,sardines
922,sardines
923,sardines
924,sardines
926,sardines
928,sardines
929,sardines
931,sardines
933,sardines
937,sardines
940,sardines
943,sardines
944,sardines
945,sardines
948,sardines
951,sardines
953,sardines
957,sardines
961,sardines
962,sardines
968,sardines
969,sardines
973,sardines
983,sardines
984,sardines
990,sardines
998,sardines
998,sardines
999,sardines
1,soda
8,soda
18,soda
19,soda
22,soda
23,soda
27,soda
28,soda
29,soda
30,soda
33,soda
34,soda
37,soda
38,soda
40,soda
43,soda
47,soda
50,soda
52,soda
55,soda
57,soda
58,soda
60,soda
65,soda
67,soda
69,soda
72,soda
73,soda
80,soda
84,soda
90,soda
92,soda
93,soda
97,soda
98,soda
100,soda
103,soda
109,soda
115,soda
122,soda
123,soda
124,soda
125,soda
128,soda
131,soda
133,soda
141,soda
142,soda
147,soda
148,soda
150,soda
152,soda
166,soda
167,soda
169,soda
173,soda
175,soda
179,soda
184,soda
187,soda
195,soda
200,soda
210,soda
211,soda
212,soda
220,soda
221,soda
222,soda
224,soda
228,soda
232,soda
250,soda
253,soda
257,soda
258,soda
259,soda
262,soda
266,soda
267,soda
272,soda
273,soda
274,soda
276,soda
279,soda
288,soda
290,soda
291,soda
292,soda
293,soda
302,soda
306,soda
309,soda
311,soda
312,soda
323,soda
325,soda
327,soda
328,soda
330,soda
332,soda
333,soda
335,soda
342,soda
344,soda
345,soda
349,soda
350,soda
351,soda
352,soda
354,soda
368,soda
370,soda
371,soda
374,soda
376,soda
379,soda
382,soda
384,soda
385,soda
387,soda
390,soda
394,soda
395,soda
396,soda
399,soda
401,soda
402,soda
407,soda
411,soda
413,soda
420,soda
423,soda
426,soda
427,soda
429,soda
430,soda
431,soda
432,soda
438,soda
442,soda
446,soda
447,soda
448,soda
449,soda
451,soda
452,soda
460,soda
463,soda
464,soda
466,soda
468,soda
470,soda
471,soda
473,soda
475,soda
478,soda
483,soda
486,soda
488,soda
495,soda
505,soda
507,soda
514,soda
516,soda
518,soda
519,soda
520,soda
530,soda
533,soda
541,soda
543,soda
547,soda
550,soda
553,soda
559,soda
562,soda
566,soda
567,soda
568,soda
569,soda
570,soda
573,soda
575,soda
579,soda
580,soda
581,soda
591,soda
597,soda
599,soda
600,soda
614,soda
616,soda
617,soda
618,soda
624,soda
625,soda
627,soda
630,soda
631,soda
635,soda
637,soda
643,soda
645,soda
647,soda
648,soda
650,soda
651,soda
656,soda
663,soda
664,soda
665,soda
675,soda
679,soda
681,soda
685,soda
686,soda
687,soda
694,soda
697,soda
698,soda
699,soda
702,soda
705,soda
707,soda
722,soda
726,soda
727,soda
733,soda
735,soda
740,soda
741,soda
743,soda
747,soda
748,soda
750,soda
754,soda
756,soda
759,soda
765,soda
767,soda
770,soda
774,soda
781,soda
783,soda
786,soda
790,soda
795,soda
797,soda
799,soda
800,soda
803,soda
805,soda
806,soda
808,soda
809,soda
814,soda
818,soda
820,soda
821,soda
822,soda
825,soda
827,soda
833,soda
836,soda
840,soda
841,soda
843,soda
844,soda
848,soda
854,soda
863,soda
865,soda
866,soda
875,soda
880,soda
884,soda
887,soda
892,soda
893,soda
895,soda
899,soda
902,soda
903,soda
904,soda
905,soda
909,soda
914,soda
918,soda
923,soda
925,soda
930,soda
930,soda
938,soda
941,soda
946,soda
947,soda
950,soda
951,soda
952,soda
953,soda
954,soda
955,soda
956,soda
959,soda
960,soda
961,soda
966,soda
972,soda
974,soda
980,soda
982,soda
983,soda
985,soda
986,soda
987,soda
988,soda
991,soda
995,soda
998,soda
4,steak
10,steak
12,steak
13,steak
19,steak
22,steak
37,steak
39,steak
41,steak
42,steak
43,steak
46,steak
59,steak
61,steak
62,steak
63,steak
67,steak
72,steak
79,steak
80,steak
83,steak
85,steak
87,steak
89,steak
98,steak
99,steak
105,steak
114,steak
119,steak
126,steak
132,steak
149,steak
151,steak
154,steak
160,steak
174,steak
177,steak
180,steak
181,steak
184,steak
190,steak
191,steak
196,steak
201,steak
202,steak
204,steak
206,steak
207,steak
216,steak
218,steak
219,steak
221,steak
223,steak
231,steak
233,steak
234,steak
236,steak
239,steak
246,steak
248,steak
251,steak
256,steak
271,steak
272,steak
273,steak
275,steak
276,steak
276,steak
277,steak
281,steak
282,steak
283,steak
289,steak
290,steak
295,steak
298,steak
300,steak
301,steak
305,steak
306,steak
309,steak
313,steak
314,steak
315,steak
319,steak
322,steak
322,steak
339,steak
343,steak
351,steak
361,steak
367,steak
368,steak
370,steak
375,steak
384,steak
406,steak
407,steak
408,steak
411,steak
411,steak
414,steak
415,steak
419,steak
429,steak
441,steak
444,steak
448,steak
457,steak
457,steak
474,steak
478,steak
478,steak
481,steak
483,steak
486,steak
487,steak
492,steak
493,steak
499,steak
502,steak
510,steak
511,steak
514,steak
526,steak
536,steak
539,steak
542,steak
546,steak
550,steak
552,steak
556,steak
557,steak
560,steak
573,steak
574,steak
575,steak
578,steak
582,steak
585,steak
592,steak
594,steak
598,steak
600,steak
602,steak
604,steak
606,steak
608,steak
615,steak
618,steak
619,steak
640,steak
642,steak
645,steak
646,steak
648,steak
652,steak
657,steak
660,steak
662,steak
664,steak
668,steak
672,steak
674,steak
676,steak
682,steak
683,steak
683,steak
688,steak
690,steak
691,steak
695,steak
695,steak
707,steak
714,steak
721,steak
722,steak
729,steak
733,steak
734,steak
739,steak
742,steak
745,steak
747,steak
752,steak
754,steak
755,steak
757,steak
758,steak
780,steak
780,steak
784,steak
788,steak
794,steak
802,steak
821,steak
827,steak
828,steak
828,steak
839,steak
854,steak
856,steak
858,steak
859,steak
863,steak
864,steak
867,steak
870,steak
873,steak
878,steak
883,steak
894,steak
901,steak
906,steak
909,steak
910,steak
911,steak
912,steak
913,steak
915,steak
916,steak
916,steak
920,steak
932,steak
933,steak
935,steak
939,steak
941,steak
947,steak
951,steak
975,steak
978,steak
980,steak
989,steak
993,steak
995,steak
1000,steak
0,turkey
2,turkey
3,turkey
4,turkey
6,turkey
10,turkey
14,turkey
15,turkey
16,turkey
20,turkey
26,turkey
27,turkey
29,turkey
30,turkey
35,turkey
44,turkey
48,turkey
51,turkey
54,turkey
63,turkey
68,turkey
71,turkey
73,turkey
76,turkey
77,turkey
79,turkey
85,turkey
86,turkey
88,turkey
95,turkey
97,turkey
101,turkey
102,turkey
112,turkey
113,turkey
114,turkey
116,turkey
118,turkey
126,turkey
127,turkey
129,turkey
132,turkey
134,turkey
136,turkey
137,turkey
138,turkey
145,turkey
148,turkey
150,turkey
152,turkey
153,turkey
154,turkey
157,turkey
159,turkey
166,turkey
168,turkey
174,turkey
180,turkey
183,turkey
185,turkey
190,turkey
194,turkey
195,turkey
197,turkey
199,turkey
204,turkey
215,turkey
221,turkey
222,turkey
226,turkey
227,turkey
228,turkey
228,turkey
229,turkey
230,turkey
246,turkey
247,turkey
249,turkey
250,turkey
254,turkey
263,turkey
265,turkey
269,turkey
280,turkey
284,turkey
286,turkey
287,turkey
292,turkey
299,turkey
304,turkey
309,turkey
310,turkey
314,turkey
315,turkey
316,turkey
317,turkey
318,turkey
320,turkey
322,turkey
326,turkey
330,turkey
333,turkey
334,turkey
339,turkey
341,turkey
348,turkey
357,turkey
363,turkey
363,turkey
368,turkey
369,turkey
372,turkey
373,turkey
377,turkey
378,turkey
380,turkey
382,turkey
386,turkey
387,turkey
389,turkey
391,turkey
398,turkey
403,turkey
408,turkey
412,turkey
415,turkey
417,turkey
418,turkey
421,turkey
424,turkey
428,turkey
431,turkey
436,turkey
443,turkey
444,turkey
454,turkey
458,turkey
459,turkey
465,turkey
467,turkey
471,turkey
476,turkey
480,turkey
482,turkey
484,turkey
487,turkey
488,turkey
490,turkey
499,turkey
502,turkey
506,turkey
507,turkey
510,turkey
515,turkey
517,turkey
523,turkey
531,turkey
535,turkey
537,turkey
539,turkey
541,turkey
543,turkey
544,turkey
545,turkey
546,turkey
548,turkey
558,turkey
563,turkey
574,turkey
576,turkey
577,turkey
581,turkey
590,turkey
591,turkey
593,turkey
601,turkey
603,turkey
609,turkey
611,turkey
615,turkey
620,turkey
621,turkey
622,turkey
626,turkey
629,turkey
631,turkey
632,turkey
636,turkey
643,turkey
647,turkey
650,turkey
652,turkey
653,turkey
654,turkey
659,turkey
670,turkey
671,turkey
672,turkey
674,turkey
680,turkey
690,turkey
695,turkey
698,turkey
710,turkey
713,turkey
716,turkey
718,turkey
719,turkey
720,turkey
723,turkey
724,turkey
727,turkey
728,turkey
731,turkey
734,turkey
736,turkey
737,turkey
749,turkey
750,turkey
755,turkey
757,turkey
764,turkey
769,turkey
772,turkey
779,turkey
782,turkey
787,turkey
789,turkey
791,turkey
792,turkey
793,turkey
796,turkey
798,turkey
800,turkey
801,turkey
808,turkey
809,turkey
816,turkey
831,turkey
832,turkey
835,turkey
846,turkey
849,turkey
851,turkey
853,turkey
855,turkey
858,turkey
859,turkey
862,turkey
863,turkey
864,turkey
866,turkey
872,turkey
874,turkey
875,turkey
878,turkey
887,turkey
904,turkey
905,turkey
907,turkey
908,turkey
915,turkey
922,turkey
927,turkey
929,turkey
930,turkey
934,turkey
935,turkey
936,turkey
936,turkey
942,turkey
946,turkey
949,turkey
954,turkey
959,turkey
964,turkey
965,turkey
966,turkey
968,turkey
970,turkey
976,turkey
981,turkey
984,turkey
989,turkey
991,turkey
997,turkey
